,file_name,n_sentence,token,probability,surprisal
3420,de_zilveren_schaatsen,32,"

",0.006796949543058872,4.991281364058626
3421,de_zilveren_schaatsen,34,kan,2.712892455747351e-05,10.514910072422904
3422,de_zilveren_schaatsen,34,’t,6.495531124528497e-05,9.641811043821724
3423,de_zilveren_schaatsen,34,niet,0.000500733032822609,7.599437467521894
3424,de_zilveren_schaatsen,34,helpen,5.045284524385352e-06,12.197056508447611
3425,de_zilveren_schaatsen,34,",",0.06723784655332565,2.699518997228732
3426,de_zilveren_schaatsen,34,Griete,8.03693474153988e-05,9.428877705526267
3427,de_zilveren_schaatsen,34,.,0.045643437653779984,3.0868954357515705
3428,de_zilveren_schaatsen,35,ik,0.00034244818380102515,7.9793901998793935
3429,de_zilveren_schaatsen,35,moet,4.199384056846611e-05,10.077987603567287
3430,de_zilveren_schaatsen,35,de,0.0001020214258460328,9.190327709424905
3431,de_zilveren_schaatsen,35,schaats,1.6857321725183283e-06,13.293310564788305
3432,de_zilveren_schaatsen,35,toch,0.0007131299935281277,7.245846835054304
3433,de_zilveren_schaatsen,35,vastmaken,0.0004283212183509022,7.755637133708739
3434,de_zilveren_schaatsen,35,.,0.05255112424492836,2.9459687880739707
3435,de_zilveren_schaatsen,35,"
",2.3864299691922497e-06,12.945712045497435
3436,de_zilveren_schaatsen,36,je,0.0005194107070565224,7.562815644669079
3437,de_zilveren_schaatsen,36,weet,1.7595760404276461e-09,20.158192943034727
3438,de_zilveren_schaatsen,36,zelf,0.0024239295162260532,6.022365288662326
3439,de_zilveren_schaatsen,36,",",0.019929148256778717,3.915571882410327
3440,de_zilveren_schaatsen,36,dat,1.2145858363510342e-06,13.621107414714245
3441,de_zilveren_schaatsen,36,we,0.00045021408004686236,7.705787354887712
3442,de_zilveren_schaatsen,36,weinig,0.001975633902475238,6.226865968848145
3443,de_zilveren_schaatsen,36,tijd,0.00019545281247701496,8.54019157607691
3444,de_zilveren_schaatsen,36,hebben,0.0005966357421129942,7.424203778001648
3445,de_zilveren_schaatsen,36,:,4.734726098831743e-05,9.958001586080997
3446,de_zilveren_schaatsen,37,moeder,4.403247658046894e-05,10.030583092209314
3447,de_zilveren_schaatsen,37,zal,2.7489195417729206e-06,12.804302617389581
3448,de_zilveren_schaatsen,37,ons,0.00024395273067057133,8.318536078198479
3449,de_zilveren_schaatsen,37,wel,3.0792091365583474e-06,12.690837767795532
3450,de_zilveren_schaatsen,37,gauw,0.004071684088557959,5.503698584138901
